regime,scenario,model_label,model_family,model,task,metric,metric_value,source_file
clean_train,dropout_0.60,Set Transformer,set_transformer,set_transformer_coordinate,coordinate,coordinate_mean_euclidean_m,16.705396792757245,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,Standard Transformer,transformer,transformer_coordinate,coordinate,coordinate_mean_euclidean_m,16.98028265923827,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,CNN,cnn,cnn_coordinate,coordinate,coordinate_mean_euclidean_m,42.64987025076,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,LSTM,lstm,lstm_coordinate,coordinate,coordinate_mean_euclidean_m,11.572459603014781,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,MLP,mlp,mlp_coordinate,coordinate,coordinate_mean_euclidean_m,9.447063030682017,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Set Transformer,set_transformer,set_transformer_coordinate,coordinate,coordinate_mean_euclidean_m,9.879308925172385,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Standard Transformer,transformer,transformer_coordinate,coordinate,coordinate_mean_euclidean_m,9.894788607211762,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,CNN,cnn,cnn_joint,joint,joint_accuracy,0.7931761890649796,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.9141539316624403,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8788535371422768,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.9005119465291499,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9212421383708715,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,CNN,cnn,cnn_joint,joint,joint_accuracy,0.8080558534711599,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.9175573959946632,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,MLP,mlp,mlp_joint,joint,joint_accuracy,0.879387965425849,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.9097941219806671,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9139007814228535,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,CNN,cnn,cnn_joint,joint,joint_accuracy,0.6287972424179316,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8843384589999914,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8421186245977879,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8854635711759328,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9023121260106564,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,CNN,cnn,cnn_joint,joint,joint_accuracy,0.5209271125495434,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8526946790516376,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8009394630789757,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8632707335054874,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8734811265021561,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,CNN,cnn,cnn_joint,joint,joint_accuracy,0.3818069342523813,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8108123783022165,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,MLP,mlp,mlp_joint,joint,joint_accuracy,0.7446275986731052,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8499662820249796,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8449314050376415,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,CNN,cnn,cnn_joint,joint,joint_accuracy,0.3121062070131301,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.7688737660646439,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,MLP,mlp,mlp_joint,joint,joint_accuracy,0.7143620811402798,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8052712008357048,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8120781295001507,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,CNN,cnn,cnn_joint,joint,joint_accuracy,0.7474685069173574,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.9032403435558081,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8690931890159845,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.9054905679076911,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9061937630176544,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,CNN,cnn,cnn_joint,joint,joint_accuracy,0.6903128065168858,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8810756336897613,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8376744315028191,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8942113183438778,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9009338635951281,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,CNN,cnn,cnn_joint,joint,joint_accuracy,0.6058730818331242,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8675742875784636,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8121906407177448,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8870949838310479,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8956177085638046,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,CNN,cnn,cnn_joint,joint,joint_accuracy,0.5707414541393518,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8639739286154509,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8101654388010502,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.88206010684371,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.889767125248909,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,CNN,cnn,cnn_joint,joint,joint_accuracy,0.4882988315075636,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8436656538397074,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8072401471436024,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8748593889176846,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8708933684974909,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,CNN,cnn,cnn_joint,joint,joint_accuracy,0.4432099610567092,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.8155378494411707,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,MLP,mlp,mlp_joint,joint,joint_accuracy,0.7741336654871702,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8589671794325113,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8681368436664343,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,CNN,cnn,cnn_joint,joint,joint_accuracy,0.3957583252340555,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.7887319959700108,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,MLP,mlp,mlp_joint,joint,joint_accuracy,0.7397614885121584,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8343553505837917,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8413310460746288,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,CNN,cnn,cnn_joint,joint,joint_accuracy,0.3293204512447119,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.7729804255068302,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,MLP,mlp,mlp_joint,joint,joint_accuracy,0.6905940864235163,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.834946034476161,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8099685441702604,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,CNN,cnn,cnn_joint,joint,joint_accuracy,0.25970410741865635,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.7514626551419497,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,MLP,mlp,mlp_joint,joint,joint_accuracy,0.6703701931983232,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.7929511666297913,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.8002925235778093,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,CNN,cnn,cnn_joint,joint,joint_accuracy,0.24746849760413164,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.7467934396117926,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,MLP,mlp,mlp_joint,joint,joint_accuracy,0.6300067938864231,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.7791685424745083,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.7784372195601463,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,CNN,cnn,cnn_joint,joint,joint_accuracy,0.1777959112077951,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.6660947669297457,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,MLP,mlp,mlp_joint,joint,joint_accuracy,0.557858919724822,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.715065274387598,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.7139682900160551,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,CNN,cnn,cnn_joint,joint,joint_accuracy,0.806536952033639,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,LSTM,lstm,lstm_joint,joint,joint_accuracy,0.9090065434575081,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,MLP,mlp,mlp_joint,joint,joint_accuracy,0.8792473264038563,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Set Transformer,set_transformer,set_transformer_joint,joint,joint_accuracy,0.8975585270673035,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Standard Transformer,transformer,transformer_joint,joint,joint_accuracy,0.9025934040546417,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.7645139513951396,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.9215796579657967,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8736498649864988,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.9000619016587733,results_clean.csv|table_robustness_stability_long.csv
clean_train,bias5_only,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9244205802679061,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.8009957245724573,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.9250956345634563,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8767720522052206,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.9052374176681042,results_clean.csv|table_robustness_stability_long.csv
clean_train,clean,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9252644143998622,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.5912747524752475,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8746624662466249,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8409653465346534,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.886054255068302,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.15_bias6_noise0,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9063344020396471,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.4764570207020701,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.817450495049505,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.7948638613861387,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8571951277554035,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.25_bias3_noise1,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8898515086621046,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.352750900090009,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.783978397839784,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.7245162016201621,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8234980180859566,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.35_bias4_noise2,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8606548476964235,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.2911791179117911,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.7181874437443745,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.6929567956795679,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.7863692604005337,results_clean.csv|table_robustness_stability_long.csv
clean_train,drop0.40_bias5_noise3,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8174786679446697,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.7226597659765976,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.9098784878487849,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8664491449144915,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8942394461482763,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.05,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9218328222632408,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.6752081458145814,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8908922142214222,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8348334833483348,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8811037614941597,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.10,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9038028996437788,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.5920904590459046,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8621174617461747,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8240324032403241,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8708652406930923,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.15,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8925236500799656,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.5194925742574257,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8585733573357336,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8051867686768677,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8649584017693996,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.20,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8952520471066236,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.463293204320432,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8298829882988299,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.8013895139513951,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.853707280009985,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.25,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.885632338002324,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.42577070207020695,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.8081401890189019,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.7700832583258326,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8509507551789284,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.30,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8834664970636368,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.3642551755175517,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.7674111161116113,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.7210564806480648,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8033021986484528,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.35,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.841443557292223,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.29376687668766865,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.7207189468946895,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.6882594509450946,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.7890132740139961,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.40,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8277453165501356,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.2381300630063006,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.7179342934293429,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.6620162016201621,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.7806311883032322,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.45,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.8043147996068001,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.2185812331233123,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.6800461296129613,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.6303161566156615,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.7398177441209555,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.50,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.7709552235901356,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.1531840684068406,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.6201901440144015,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.5353285328532853,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.6880063265562057,results_clean.csv|table_robustness_stability_long.csv
clean_train,dropout_0.60,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.7199032567441463,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,CNN,cnn,cnn_multitask,multitask,joint_accuracy,0.7937387488748875,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,LSTM,lstm,lstm_multitask,multitask,joint_accuracy,0.9240549054905489,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,MLP,mlp,mlp_multitask,multitask,joint_accuracy,0.874071782178218,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Set Transformer,set_transformer,set_transformer_multitask,multitask,joint_accuracy,0.8939862959086895,results_clean.csv|table_robustness_stability_long.csv
clean_train,noise3_only,Standard Transformer,transformer,transformer_multitask,multitask,joint_accuracy,0.9148852545768023,results_clean.csv|table_robustness_stability_long.csv
