scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.50,-14.747723225778392,,,,0.030589177631156924,transformer_coordinate,aug_train,0.17112798592244646,0.24734258937950715,14.747723225778392,21.48315274756124
dropout_0.60,-16.804554539013846,,,,0.04389924015497754,transformer_coordinate,aug_train,0.19437386951515287,0.2963080883121519,16.804554539013846,26.02886997770931
drop0.25_bias3_noise1,-11.540837202451565,,,,0.017116754397106106,transformer_coordinate,aug_train,0.13727455260782254,0.18502299890426077,11.540837202451565,15.265023679232021
drop0.35_bias4_noise2,-12.372737148912417,,,,0.019479647256990577,transformer_coordinate,aug_train,0.1463511651912843,0.19738109275497231,12.372737148912417,16.414723216377688
drop0.40_bias5_noise3,-12.904435201349486,,,,0.022708255160536237,transformer_coordinate,aug_train,0.1534423432871033,0.2131114938482294,12.904435201349486,17.608083633189707
drop0.15_bias6_noise0,-11.219902166337542,,,,0.016588840306703836,transformer_coordinate,aug_train,0.13449915223634745,0.18214741220148575,11.219902166337542,14.765768564817856
bias5_only,-10.923235437889899,,,,0.015833480134405175,transformer_coordinate,aug_train,0.13149142348021733,0.17795213047801195,10.923235437889899,14.313333897638932
noise3_only,-11.221203837514437,,,,0.016264820241718866,transformer_coordinate,aug_train,0.13382106071549374,0.18035975059972054,11.221203837514437,14.750414993169288
clean,-8.999279147460484,,,,0.01166681097828784,set_transformer_coordinate,aug_train,0.10567270949999925,0.15275346646813356,8.999279147460484,12.50306470317602
dropout_0.05,-9.10702699383072,,,,0.01193123836066946,set_transformer_coordinate,aug_train,0.10698333004743081,0.15447483961411826,9.10702699383072,12.63832051740946
dropout_0.10,-9.316285497694214,,,,0.013289273265517853,set_transformer_coordinate,aug_train,0.10985407065545176,0.16302928364599745,9.316285497694214,13.376798617499556
dropout_0.15,-9.523692254407102,,,,0.013692661826469468,set_transformer_coordinate,aug_train,0.11193120093440691,0.16548511808132554,9.523692254407102,13.50906055176163
dropout_0.20,-9.750474266041307,,,,0.014357446215067706,set_transformer_coordinate,aug_train,0.11483568788094924,0.16945469373565258,9.750474266041307,14.14150451468201
dropout_0.25,-10.062289671921677,,,,0.01529319842558096,set_transformer_coordinate,aug_train,0.11813439242814561,0.17488967346453674,10.062289671921677,14.403340208365542
dropout_0.30,-10.00935352450655,,,,0.014375549607803755,set_transformer_coordinate,aug_train,0.11731662676194758,0.1695614893700117,10.00935352450655,14.049381895909926
dropout_0.35,-10.66837302668708,,,,0.01796826046097665,set_transformer_coordinate,aug_train,0.1256035202302976,0.18956930494555022,10.66837302668708,15.881757777988943
dropout_0.40,-11.197854900191851,,,,0.02151250212204338,set_transformer_coordinate,aug_train,0.13039266130285043,0.2074246995232287,11.197854900191851,17.72027129574273
dropout_0.45,-11.71376971702382,,,,0.021216345536853684,set_transformer_coordinate,aug_train,0.13629237679441036,0.20599197668209118,11.71376971702382,17.40318944327799
dropout_0.50,-12.875436703768397,,,,0.02620368991399219,set_transformer_coordinate,aug_train,0.14745065781728472,0.22892658228302565,12.875436703768397,20.384926106943137
dropout_0.60,-14.413386960411737,,,,0.03622965472075555,set_transformer_coordinate,aug_train,0.16675194776390923,0.26918266878083225,14.413386960411737,23.5362008460525
drop0.25_bias3_noise1,-9.916007124449811,,,,0.014061797742206271,set_transformer_coordinate,aug_train,0.1146769069515237,0.16770090943185498,9.916007124449811,14.1359809537148
drop0.35_bias4_noise2,-10.717667946750066,,,,0.01753171154446263,set_transformer_coordinate,aug_train,0.12370716673677999,0.18725230208348753,10.717667946750066,15.936013588301023
drop0.40_bias5_noise3,-10.957521019879188,,,,0.016438693777196155,set_transformer_coordinate,aug_train,0.1268450175796164,0.1813212287958383,10.957521019879188,15.309784462278863
drop0.15_bias6_noise0,-9.518735485459521,,,,0.01350406608623926,set_transformer_coordinate,aug_train,0.11006309665654858,0.16434151034538855,9.518735485459521,13.760266022614518
