scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.15,0.9108911156654358,0.9108911156654358,0.9981998205184937,0.911791205406189,0.4295367485064842,set_transformer_joint,clean_train,,,,
dropout_0.20,0.9072907567024231,0.9072907567024231,0.9936993718147278,0.9090909361839294,0.4512428909835249,set_transformer_joint,clean_train,,,,
dropout_0.25,0.896489679813385,0.896489679813385,0.994599461555481,0.8991899490356445,0.4781732420788275,set_transformer_joint,clean_train,,,,
dropout_0.30,0.8901890516281128,0.8901890516281128,0.9954995512962341,0.8919892311096191,0.5500567947605727,set_transformer_joint,clean_train,,,,
dropout_0.35,0.8586859107017517,0.8586859107017517,0.9927992820739746,0.8613861799240112,0.6931011104347682,set_transformer_joint,clean_train,,,,
dropout_0.40,0.8433843851089478,0.8433843851089478,0.9909991025924683,0.8451845645904541,0.7672800713031813,set_transformer_joint,clean_train,,,,
dropout_0.45,0.8244824409484863,0.8244824409484863,0.9909991025924683,0.8271827101707458,0.940227668152319,set_transformer_joint,clean_train,,,,
dropout_0.50,0.8046804666519165,0.8046804666519165,0.9855985641479492,0.8091809153556824,1.0805991960473151,set_transformer_joint,clean_train,,,,
dropout_0.60,0.7524752616882324,0.7524752616882324,0.9747974872589111,0.7551755309104919,1.4396889044506715,set_transformer_joint,clean_train,,,,
drop0.25_bias3_noise1,0.8883888721466064,0.8883888721466064,0.9972997307777405,0.8892889618873596,0.49525765249795684,set_transformer_joint,clean_train,,,,
drop0.35_bias4_noise2,0.8622862696647644,0.8622862696647644,0.9918991923332214,0.8640864491462708,0.6969496931287215,set_transformer_joint,clean_train,,,,
drop0.40_bias5_noise3,0.8208820819854736,0.8208820819854736,0.9936993718147278,0.8208820819854736,0.8480328856611123,set_transformer_joint,clean_train,,,,
drop0.15_bias6_noise0,0.9036903977394104,0.9036903977394104,0.9981998205184937,0.9045904874801636,0.43438369786814457,set_transformer_joint,clean_train,,,,
bias5_only,0.9153915643692017,0.9153915643692017,0.9990999102592468,0.9162916541099548,0.3650037683580074,set_transformer_joint,clean_train,,,,
noise3_only,0.9189919233322144,0.9189919233322144,0.9990999102592468,0.9198920130729675,0.3504848310289675,set_transformer_joint,clean_train,,,,
clean,0.9486948847770691,0.9486948847770691,1.0,0.9486948847770691,0.2881114747103649,transformer_multitask,clean_train,,,,
dropout_0.05,0.94329434633255,0.94329434633255,1.0,0.94329434633255,0.31547985261458733,transformer_multitask,clean_train,,,,
dropout_0.10,0.9369937181472778,0.9369937181472778,1.0,0.9369937181472778,0.40845637593475365,transformer_multitask,clean_train,,,,
dropout_0.15,0.9243924617767334,0.9243924617767334,0.9981998205184937,0.9252925515174866,0.45317358336504465,transformer_multitask,clean_train,,,,
dropout_0.20,0.9207921028137207,0.9207921028137207,0.9963996410369873,0.922592282295227,0.4607962482851116,transformer_multitask,clean_train,,,,
dropout_0.25,0.9108911156654358,0.9108911156654358,0.9990999102592468,0.911791205406189,0.5352883899029475,transformer_multitask,clean_train,,,,
dropout_0.30,0.9108911156654358,0.9108911156654358,0.9972997307777405,0.911791205406189,0.5570937633299806,transformer_multitask,clean_train,,,,
dropout_0.35,0.8658866286277771,0.8658866286277771,0.9963996410369873,0.8676868081092834,0.7441282085101955,transformer_multitask,clean_train,,,,
